unityFrame,realtimeSeconds,sourceHostTicks,sentisArrivalHostTicks,ortObservedHostTicks,rowMode,selectedRowMode,workerQueueMs,ortInferenceMs,bridgeToDoneMs,sourceToOrtObservedMs,sourceToSentisArrivalMs,ortMinusSentisObservedMs,landmarkMaeRaw,landmarkMaeNormalized,landmarkMaxAbsRaw,sentisPresenceLogit,ortPresenceLogit,presenceLogitAbsDiff,sentisPresence,ortPresence,presenceAbsDiff,nativeCompleted,nativeFailures,nativeSkipped,nativeReadyReplacements
1225,38.691153001133785,395993612,396930377,396339087,1,1,0.0099,26.1042,26.1249,34.5475,93.6765,0,1.37859488E-05,7.18018143E-08,0.000106811523,11.5722933,11.5722971,3.81469727E-06,0.9999906,0.9999906,0,1082,0,0,0
1228,38.779158201133789,396778775,397810635,397234938,1,1,0.0209,28.8452,28.8897,45.6163,103.186,0,1.30461985E-05,6.794895E-08,0.000122070313,3.5314343,3.53142858,5.722046E-06,0.971569061,0.9715689,1.78813934E-07,1084,0,0,0
1229,38.80986160113379,397123701,398117849,397516183,1,1,0.0191,22.2074,22.2362,39.2482,99.4148,0,1.3888658E-05,7.233676E-08,9.15527344E-05,4.615098,4.61509466,3.33786E-06,0.9901959,0.9901958,5.96046448E-08,1086,0,0,0
1230,38.837930701133786,397422438,398398709,397808860,1,1,0.0151,27.266,27.2992,38.6422,97.6271,0,1.40817256E-05,7.334232E-08,0.000106811523,2.46315145,2.46314955,1.90734863E-06,0.9215179,0.9215177,1.78813934E-07,1087,0,0,0
1232,38.89712220113379,398058734,398990547,398396322,1,1,0.0105,26.8788,26.9027,33.7588,93.1813,0,1.36890885E-05,7.1297336E-08,9.15527344E-05,0.850389361,0.8503853,4.053116E-06,0.700648844,0.70064795,8.940697E-07,1088,0,0,0
1233,38.922862001133787,398243824,399247339,398701715,1,1,0.0136,27.2862,27.3112,45.7891,100.3515,0,1.3421205E-05,6.990211E-08,0.000106811523,4.78027248,4.780267,5.722046E-06,0.991676152,0.9916761,5.96046448E-08,1089,0,0,0
1234,38.950620601133785,398555708,399525406,398988215,1,1,0.0201,26.1608,26.1999,43.2507,96.9698,0,1.4311895E-05,7.454112E-08,0.0001373291,0.845531344,0.845527053,4.29153442E-06,0.6996289,0.699628,8.940697E-07,1091,0,0,0
1235,38.977549801133783,398857255,399794770,399522419,1,1,0.013,24.0239,24.0506,66.5164,93.7515,0,1.24342732E-05,6.476184E-08,0.000106811523,3.36888933,3.3688972,7.867813E-06,0.966717958,0.966718256,2.98023224E-07,1092,0,0,0
1237,39.038736601133785,399499916,400406515,399792227,1,1,4.4817,21.3661,25.8633,29.2311,90.6599,0,1.211129E-05,6.307963E-08,0.0001373291,9.941016,9.941021,4.76837158E-06,0.999951839,0.999951839,0,1094,0,0,0
1239,39.09508990113379,399967460,400970311,400403832,1,1,0.0183,27.8915,27.9237,43.6372,100.2851,0,1.60069667E-05,8.336962E-08,0.000106811523,5.072028,5.072027,9.536743E-07,0.993769348,0.993769348,0,1096,0,0,0
1240,39.120883701133785,400295466,401228119,400645157,1,1,0.012,22.6913,22.7155,34.9691,93.2653,0,1.37990164E-05,7.186988E-08,0.00016784668,9.550445,9.550444,9.536743E-07,0.999928832,0.999928832,0,1096,0,0,0
1241,39.157926801133783,400623576,401598178,400967657,1,1,0.0237,25.5817,25.6249,34.4081,97.4602,0,1.49505931E-05,7.7867675E-08,0.000106811523,3.803569,3.803563,5.96046448E-06,0.978195,0.978194833,1.78813934E-07,1097,0,0,0
1242,39.185497901133786,400788574,401873983,401225693,1,1,0.0143,24.6617,24.6903,43.7119,108.5409,0,1.51821605E-05,7.907375E-08,0.000152587891,4.66119957,4.661193,6.67572E-06,0.9906334,0.990633368,5.96046448E-08,1098,0,0,0
1243,39.214441001133785,401098834,402163363,401871397,1,1,0.0483,36.8056,36.8981,77.2563,106.4529,0,1.20480554E-05,6.275029E-08,0.0001373291,6.11895847,6.11895132,7.15255737E-06,0.9978041,0.997804046,5.96046448E-08,1100,0,0,0
1244,39.248824901133787,401426213,402507191,402161162,1,1,2.1775,24.358,26.5618,73.4949,108.0978,0,1.323645E-05,6.893985E-08,0.000106811523,6.12148857,6.12149048,1.90734863E-06,0.997809649,0.997809649,0,1100,0,0,0
1246,39.316018301133788,402062673,403178887,402501888,1,1,0.0202,30.3989,30.44,43.9215,111.6214,0,1.24877524E-05,6.50403749E-08,0.000152587891,8.605877,8.605869,7.62939453E-06,0.999817,0.999817,0,1103,0,0,0
1247,39.348104101133785,402394057,403500122,403171654,1,1,0.0233,31.0008,31.0681,77.7597,110.6065,0,1.21280464E-05,6.316691E-08,0.000106811523,14.513,14.5129919,7.62939453E-06,0.9999995,0.9999995,0,1104,0,0,0
1249,39.408961401133787,403036361,404108299,403495640,1,1,27.3807,2.4053,29.8061,45.9279,107.1938,0,1.07127571E-05,5.579561E-08,9.15527344E-05,9.009903,9.009909,5.722046E-06,0.9998778,0.9998778,0,1106,0,0,0
1250,39.438147001133785,403352517,404400852,403784307,1,1,0.0262,20.8886,20.9336,43.179,104.8335,0,1.21872235E-05,6.347512E-08,8.392334E-05,5.052356,5.052355,9.536743E-07,0.9936464,0.9936464,0,1107,0,0,0
1251,39.464182501133784,403665029,404660461,404102388,1,1,0.0239,28.3718,28.4257,43.7359,99.5432,0,1.33464364E-05,6.951269E-08,9.15527344E-05,0.38095814,0.380960584,2.44379044E-06,0.5941042,0.594104767,5.96046448E-07,1108,0,0,0
1252,39.490962201133783,403977733,404928857,404398182,1,1,0.0216,26.3053,26.3444,42.0449,95.1124,0,1.28502325E-05,6.6928294E-08,0.000106811523,0.5716808,0.5716759,4.887581E-06,0.6391509,0.6391498,1.13248825E-06,1108,0,0,0
1253,39.535476001133787,404302276,405373868,404657248,1,1,0.0204,22.465,22.5018,35.4972,107.1592,0,1.43447278E-05,7.47121263E-08,7.62939453E-05,0.679257154,0.6792592,2.026558E-06,0.6635729,0.6635733,4.172325E-07,1109,0,0,0
1254,39.571300101133787,404623499,405731043,404926326,1,1,0.0161,21.9041,21.9358,30.2827,110.7544,0,1.41025985E-05,7.34510337E-08,0.000106811523,2.95691013,2.95690918,9.536743E-07,0.950589061,0.950589,5.96046448E-08,1110,0,0,0
1256,39.66954550113379,405320587,406714482,405726012,1,1,0.0286,31.457,31.51,40.5425,139.3895,0,1.31769621E-05,6.863001E-08,0.000106811523,5.511615,5.51161766,2.861023E-06,0.9959767,0.9959767,0,1111,0,0,0
1257,39.687205001133783,405617741,406891296,406293417,1,1,0.0248,32.2971,32.3426,67.5676,127.3555,0,1.3328051E-05,6.94169344E-08,0.000106811523,4.84837341,4.848381,7.62939453E-06,0.992219865,0.9922199,5.96046448E-08,1112,0,0,0
1258,39.722147401133789,406203825,407240805,406709653,1,1,0.0145,21.4438,21.4744,50.5828,103.698,0,1.47882984E-05,7.70223849E-08,9.15527344E-05,0.3629812,0.362975359,5.841255E-06,0.5897619,0.5897605,1.43051147E-06,1114,0,0,0
1259,39.745313401133785,406551488,407472532,407238692,1,1,0.0218,16.3193,16.3589,68.7204,92.1044,0,1.34394468E-05,6.999712E-08,0.000106811523,-5.741864,-5.74185944,4.76837158E-06,0.00319851749,0.00319853285,1.53668225E-08,1115,0,0,0
1261,39.800757601133789,407168636,408026818,407470933,1,1,0.0125,21.9085,21.9373,30.2297,85.8182,0,1.40971588E-05,7.34227044E-08,0.0001373291,1.67261338,1.67261291,4.76837158E-07,0.841923952,0.8419239,5.96046448E-08,1117,0,0,0
1262,39.824226701133789,407340952,408261488,407747517,1,1,0.0279,25.3875,25.4431,40.6565,92.0536,0,1.3060413E-05,6.80229846E-08,0.000106811523,-0.391810834,-0.3918007,1.013279E-05,0.40328145,0.4032839,2.44379044E-06,1118,0,0,0
1263,39.852290101133789,407684829,408541904,408023487,1,1,0.0148,23.498,23.5234,33.8658,85.7075,0,1.37665638E-05,7.170085E-08,0.000152587891,0.67543757,0.6754388,1.25169754E-06,0.662719667,0.6627199,2.38418579E-07,1119,0,0,0
1264,39.876704801133783,407978109,408786110,408255698,1,1,0.0141,20.3385,20.3632,27.7589,80.8001,0,1.42561166E-05,7.425061E-08,9.15527344E-05,8.205707,8.205713,6.67572E-06,0.999727,0.999727,0,1120,0,0,0
1265,39.899568501133786,408134126,409014860,408538519,1,1,0.0236,22.0914,22.1362,40.4393,88.0734,0,1.47133724E-05,7.663215E-08,0.000106811523,6.44405556,6.44406128,5.722046E-06,0.998412549,0.9984126,5.96046448E-08,1121,0,0,0
1266,39.929593501133787,408468253,409315264,408783254,1,1,0.012,21.7891,21.8165,31.5001,84.7011,0,1.69547548E-05,8.830602E-08,0.000106811523,-4.54647446,-4.54647064,3.81469727E-06,0.0104932487,0.0104932887,4.004687E-08,1121,0,0,0
1267,39.953400401133784,408609913,409552895,409010589,1,1,0.0201,20.9745,21.0194,40.0676,94.2982,0,1.3929558E-05,7.254978E-08,0.000122070313,-6.34456348,-6.34456348,0,0.00175319018,0.00175319018,0,1123,0,0,0
1268,39.983264301133786,408765422,409852004,409312491,1,1,0.015,23.5879,23.6498,54.7069,108.6582,0,1.52297771E-05,7.932176E-08,9.15527344E-05,-2.95698762,-2.956985,2.62260437E-06,0.0494072922,0.04940742,1.2665987E-07,1123,0,0,0
1270,40.040554401133789,409442063,410424392,409849417,1,1,0.019,22.7348,22.7705,40.7354,98.2329,0,1.53366909E-05,7.98785962E-08,9.918213E-05,-5.12927341,-5.12927151,1.90734863E-06,0.005886011,0.00588602154,1.071021E-08,1125,0,0,0
1271,40.067649101133789,409733650,410695588,410418641,1,1,0.0135,22.3129,22.3407,68.4991,96.1938,0,1.17143927E-05,6.10124644E-08,7.62939453E-05,1.78189182,1.78188968,2.14576721E-06,0.8559303,0.85593003,2.98023224E-07,1125,0,0,0
1272,40.098601501133786,409885953,411005200,410693458,1,1,0.0171,55.1216,55.153,80.7505,111.9247,0,1.09735965E-05,5.715415E-08,7.62939453E-05,1.00363219,1.00363278,5.96046448E-07,0.7317721,0.731772244,1.1920929E-07,1127,0,0,0
1275,40.179240501133783,410862560,411811530,411271046,1,1,0.0127,22.221,22.245,40.8486,94.897,0,1.77918264E-05,9.26657648E-08,0.000106811523,-0.8241482,-0.824152,3.81469727E-06,0.3048838,0.304883,8.046627E-07,1130,0,0,0
1276,40.206290501133786,411173494,412082104,411555437,1,1,0.0242,26.5005,26.5444,38.1943,90.861,0,1.62949964E-05,8.48697752E-08,0.00016784668,0.152762532,0.15277344,1.090765E-05,0.5381165,0.538119256,2.74181366E-06,1131,0,0,0
1277,40.226476501133789,411496052,412283867,411807741,1,1,0.0134,20.8403,20.8661,31.1689,78.7815,0,1.287722E-05,6.70688536E-08,0.000106811523,-0.545232356,-0.5452311,1.25169754E-06,0.366971254,0.366971552,2.98023224E-07,1132,0,0,0
1278,40.247926201133787,411688563,412498324,412078995,1,1,0.0197,23.2963,23.3321,39.0432,80.9761,0,1.32069836E-05,6.878637E-08,0.000122070313,3.60378432,3.60378551,1.1920929E-06,0.9735008,0.973500848,5.96046448E-08,1133,0,0,0
1279,40.276067101133783,411977179,412776321,412280628,1,1,0.0103,18.6937,18.7125,30.3449,79.9142,0,1.38461955E-05,7.21156042E-08,0.0001373291,3.182361,3.182354,6.914139E-06,0.9601651,0.9601648,2.98023224E-07,1134,0,0,0
1280,40.299333801133784,412129935,413012584,412493848,1,1,0.0182,19.614,19.6473,36.3913,88.2649,0,1.30800145E-05,6.81250754E-08,0.0001373291,6.47159767,6.47158432,1.335144E-05,0.998455644,0.998455644,0,1134,0,0,0
1281,40.328869301133786,412449925,413307967,412772922,1,1,0.0198,20.2435,20.2776,32.2997,85.8042,0,1.56673141E-05,8.16006E-08,0.000122070313,1.56391454,1.56391072,3.81469727E-06,0.82691437,0.8269138,5.96046448E-07,1136,0,0,0
1282,40.354094501133787,412619150,413559135,413304853,1,1,0.0114,22.3027,22.3264,68.5703,93.9985,0,1.59580286E-05,8.31147347E-08,9.15527344E-05,3.61761117,3.6176064,4.76837158E-06,0.9738552,0.9738551,1.1920929E-07,1137,0,0,0
1284,40.412206301133786,413091499,414141131,413551594,1,1,2.9634,20.5051,23.4825,46.0095,104.9632,0,1.5588852E-05,8.1191935E-08,0.000122070313,3.00385213,3.00385523,3.09944153E-06,0.9527478,0.952748,1.78813934E-07,1139,0,0,0
1285,40.434991401133786,413418996,414369028,413852291,1,1,0.0261,17.9624,18.0126,43.3295,95.0032,0,1.25293163E-05,6.52568559E-08,0.000106811523,4.81629658,4.81629753,9.536743E-07,0.991968334,0.991968334,0,1140,0,0,0
1286,40.462614501133785,413739387,414645584,414139904,1,1,0.0225,22.7713,22.8111,40.0517,90.6197,0,1.24012631E-05,6.458991E-08,0.000106811523,4.97827244,4.978273,4.76837158E-07,0.993161142,0.993161142,0,1141,0,0,0
1287,40.487005601133788,414046545,414889305,414367707,1,1,0.0221,21.2622,21.3096,32.1162,84.276,0,1.205143E-05,6.276786E-08,0.000122070313,2.427178,2.42718124,3.33786E-06,0.9188764,0.918876648,2.38418579E-07,1141,0,0,0
1288,40.511906601133788,414215787,415137967,414643384,1,1,0.0357,22.5047,22.5703,42.7597,92.218,0,1.30815533E-05,6.813309E-08,0.000106811523,4.225992,4.22599268,4.76837158E-07,0.9855996,0.9855996,0,1143,0,0,0
1289,40.540341501133788,414539791,415422706,414887312,1,1,0.0107,22.3986,22.4198,34.7521,88.2915,0,1.33421381E-05,6.94903051E-08,0.000106811523,8.519338,8.519343,5.722046E-06,0.999800444,0.999800444,0,1143,0,0,0
1291,40.595030601133786,415019064,415969041,415419204,1,1,16.4947,10.0231,26.5647,40.014,94.9977,0,1.64888734E-05,8.587955E-08,0.000106811523,5.7492857,5.749287,1.43051147E-06,0.996825039,0.996825039,0,1146,0,0,0
1292,40.625329301133789,415361773,416272471,415963855,1,1,0.0254,21.2131,21.2621,60.2082,91.0698,0,1.44695914E-05,7.536246E-08,9.15527344E-05,8.908045,8.908052,7.62939453E-06,0.9998647,0.9998647,0,1147,0,0,0
1294,40.681814601133787,415824845,416837358,416268748,1,1,0.0209,24.2017,24.2368,44.3903,101.2513,0,1.30532844E-05,6.798586E-08,0.000106811523,8.159455,8.159449,6.67572E-06,0.9997141,0.9997141,0,1149,0,0,0
1295,40.705922101133787,416146864,417078486,416540535,1,1,0.0164,22.9554,22.9891,39.3671,93.1622,0,1.26157165E-05,6.570686E-08,9.15527344E-05,5.84511948,5.845118,1.43051147E-06,0.99711436,0.99711436,0,1150,0,0,0
1296,40.73950960113379,416450222,417413796,416834654,1,1,0.013,26.2368,26.2673,38.4432,96.3574,0,1.47299688E-05,7.67185853E-08,0.000106811523,10.9762793,10.9762745,4.76837158E-06,0.9999829,0.9999829,0,1151,0,0,0
1297,40.759522401133786,416775206,417614151,417075266,1,1,0.0193,21.6687,21.7046,30.006,83.8945,0,1.27747544E-05,6.653518E-08,0.000106811523,7.49677849,7.49677324,5.24520874E-06,0.999445438,0.999445438,0,1152,0,0,0
1298,40.790978701133788,416947737,417928906,417383044,1,1,0.016,25.1622,25.1897,43.5307,98.1169,0,1.27404983E-05,6.635676E-08,0.000106811523,12.18014,12.1801291,1.04904175E-05,0.9999949,0.9999949,0,1153,0,0,0
