unityFrame,realtimeSeconds,sourceHostTicks,sentisArrivalHostTicks,ortObservedHostTicks,rowMode,selectedRowMode,workerQueueMs,ortInferenceMs,bridgeToDoneMs,sourceToOrtObservedMs,sourceToSentisArrivalMs,ortMinusSentisObservedMs,landmarkMaeRaw,landmarkMaeNormalized,landmarkMaxAbsRaw,sentisPresenceLogit,ortPresenceLogit,presenceLogitAbsDiff,sentisPresence,ortPresence,presenceAbsDiff,nativeCompleted,nativeFailures,nativeSkipped,nativeReadyReplacements
355,14.68332700175737,155473256,156347213,155841803,1,1,0.0194,24.1635,24.1995,36.8547,87.3957,0,1.30735943E-05,6.809164E-08,0.000122070313,5.10459042,5.10459232,1.90734863E-06,0.9939678,0.9939678,0,315,0,0,0
356,14.71005240175737,155775118,156614387,156343289,1,1,0.0119,23.6252,23.6491,56.8171,83.9269,0,1.37911311E-05,7.182881E-08,0.000106811523,10.2930346,10.2930307,3.81469727E-06,0.999966145,0.999966145,0,316,0,0,0
358,14.76137770175737,156258726,157127400,156610215,1,1,0.0722,24.5429,24.6307,35.1489,86.8674,0,1.43491443E-05,7.473513E-08,9.15527344E-05,14.3353434,14.3353472,3.81469727E-06,0.9999994,0.9999994,0,317,0,0,0
359,14.787194801757369,156580322,157384640,156867415,1,1,0.0157,22.3694,22.3957,28.7093,80.4318,0,1.49110147E-05,7.766153E-08,0.000122070313,7.62358665,7.623588,1.43051147E-06,0.9995115,0.9995115,0,319,0,0,0
360,14.813238301757369,156728784,157646391,157381614,1,1,0.0166,26.3307,26.3659,65.283,91.7607,0,1.53648853E-05,8.0025444E-08,0.000122070313,3.85326934,3.853265,4.29153442E-06,0.9792302,0.979230165,5.96046448E-08,319,0,0,0
362,14.86695270175737,157215016,158183292,157642991,1,1,0.0107,24.6921,24.7108,42.7975,96.8276,0,1.4493271E-05,7.548579E-08,0.000106811523,9.562951,9.562943,7.62939453E-06,0.9999297,0.9999297,0,321,0,0,0
363,14.89376720175737,157538472,158451485,158181591,1,1,0.0212,22.117,22.1548,64.3119,91.3013,0,1.69372124E-05,8.821465E-08,0.0001373291,9.333374,9.333378,3.81469727E-06,0.9999116,0.9999116,0,322,0,0,0
364,14.917827201757371,157850525,158692003,158446713,1,1,0.0096,36.1246,36.1432,59.6188,84.1478,0,1.58191979E-05,8.239166E-08,0.000106811523,4.91703033,4.917033,2.861023E-06,0.992732346,0.9927324,5.96046448E-08,323,0,0,0
366,14.967337701757369,158343531,159187125,158689717,1,1,0.0188,21.0362,21.0719,34.6186,84.3594,0,1.69969717E-05,8.85258942E-08,0.000122070313,4.371249,4.37124538,3.81469727E-06,0.987522244,0.9875222,5.96046448E-08,324,0,0,0
367,14.993640201757371,158647696,159450160,158934270,1,1,0.0124,21.4663,21.4887,28.6574,80.2464,0,1.66825048E-05,8.688804E-08,0.000106811523,6.95700073,6.95701,9.059906E-06,0.999048948,0.999048948,0,324,0,0,0
368,15.014660301757369,158812948,159660562,159184690,1,1,0.0134,23.9289,23.9542,37.1742,84.7614,0,1.62988781E-05,8.488999E-08,0.000152587891,4.9996233,4.999629,5.722046E-06,0.99330467,0.99330467,0,325,0,0,0
370,15.062374501757368,159287523,160137737,159914829,1,1,0.0214,20.1123,20.151,62.7306,85.0214,0,1.66837872E-05,8.689472E-08,0.0001373291,5.4422493,5.442252,2.861023E-06,0.9956889,0.9956889,0,328,0,0,0
372,15.114857401757369,159768422,160662352,160134733,1,1,0.2051,20.0757,20.2942,36.6311,89.393,0,1.82547E-05,9.507656E-08,0.000122070313,10.4148178,10.4148312,1.335144E-05,0.99997,0.99997,0,330,0,0,0
373,15.141078901757368,159931689,160924861,160416371,1,1,0.0141,25.8365,25.86,48.4682,99.3172,0,1.64636967E-05,8.574842E-08,0.000122070313,4.46346569,4.463469,3.33786E-06,0.9886089,0.988608956,5.96046448E-08,330,0,0,0
375,15.197413501757367,160581795,161488086,160922029,1,1,1.1265,24.1089,25.2443,34.0234,90.6291,0,1.80459938E-05,9.398955E-08,0.0001373291,2.285976,2.2859714,4.529953E-06,0.9077089,0.9077085,3.57627869E-07,332,0,0,0
377,15.245344801757369,161205414,161967145,161485566,1,1,0.0216,22.2798,22.3231,28.0152,76.1731,0,1.90567E-05,9.925365E-08,0.000198364258,6.579357,6.57936573,8.583069E-06,0.9986132,0.9986132,0,334,0,0,0
378,15.275739401757367,161378658,162271377,161720389,1,1,0.011,20.8072,20.8263,34.1731,89.2719,0,1.87468067E-05,9.763962E-08,0.000122070313,11.83167,11.8316689,9.536743E-07,0.9999927,0.9999927,0,335,0,0,0
379,15.303306501757369,161527234,162546727,161960931,1,1,0.0164,21.4014,21.4342,43.3697,101.9493,0,1.78762148E-05,9.31052853E-08,0.000122070313,8.318929,8.318928,9.536743E-07,0.9997562,0.9997562,0,336,0,0,0
381,15.358299401757368,162194647,163096941,162540280,1,1,0.019,20.5599,20.5888,34.5633,90.2294,0,1.65720812E-05,8.631292E-08,0.000122070313,3.4876368,3.487633,3.81469727E-06,0.970333934,0.9703338,1.1920929E-07,338,0,0,0
382,15.386384601757367,162485419,163377560,162808985,1,1,0.0169,23.5867,23.6254,32.3566,89.2141,0,1.627508E-05,8.476604E-08,0.000122070313,3.13827252,3.13827038,2.14576721E-06,0.9584441,0.958444059,5.96046448E-08,339,0,0,0
383,15.409616601757367,162681696,163609828,163093495,1,1,0.0146,20.6675,20.6966,41.1799,92.8132,0,1.876533E-05,9.773609E-08,0.000106811523,6.738121,6.73811626,4.76837158E-06,0.99881655,0.99881655,0,339,0,0,0
384,15.436946001757367,162966660,163883230,163372108,1,1,0.0152,24.7645,24.7901,40.5448,91.657,0,1.92670377E-05,1.00349155E-07,0.0001373291,6.9974575,6.997448,9.536743E-06,0.9990866,0.9990866,0,341,0,0,0
385,15.463473501757367,163302848,164148694,163605571,1,1,0.0117,21.7432,21.768,30.2723,84.5846,0,1.73146982E-05,9.018072E-08,0.000106811523,9.964686,9.964682,4.76837158E-06,0.999953,0.999953,0,342,0,0,0
387,15.517683301757369,163612996,164690760,164145656,1,1,0.0104,23.8318,23.8581,53.266,107.7764,0,1.56239039E-05,8.13745E-08,0.000122070313,4.795127,4.795125,1.90734863E-06,0.991797864,0.991797864,0,344,0,0,0
388,15.54185320175737,164103904,164932347,164374617,1,1,0.0122,21.596,21.6169,27.0713,82.8443,0,1.60891741E-05,8.379778E-08,0.000106811523,1.67334867,1.67334819,4.76837158E-07,0.842021763,0.8420217,5.96046448E-08,345,0,0,0
